charingId,name,address,lon,lat,lon_gaode,lat_gaode,url,num_fast,num_slow,num_pile,service_provider,accessibility,operator,status,others,payment_method,power_price,service_price,parking_price,open_time,provider_fast,provider_slow,config_fast,config_slow
157610,民鑫商贸大厦,广东省深圳市光明区光明街道白花大道32号,113.9903121,22.73815089,113.995295,22.735292,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157610,0,12,12,,公共,依威能源,关闭中,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157611,康淮电商中心七区,广东省深圳市龙华区观澜街道观澜平安路60号,114.0370928,22.74773417,114.042188,22.745012,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157611,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157613,梧桐馨园负一层,广东省深圳市盐田区海山街道梧桐路1008号,114.2399702,22.56627855,114.244803,22.563416,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157613,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157614,东埔福苑,广东省深圳市盐田区沙头角街道沙盐路3103号,114.2252089,22.553481,114.23006,22.550627,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157614,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157615,圣德堡酒店,广东省深圳市龙岗区横岗街道六约路115号,114.1829434,22.63959415,114.187894,22.636814,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157615,0,14,14,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157616,左庭右苑北区,广东省深圳市龙岗区南湾街道布澜路4号,114.1344423,22.62647875,114.139518,22.623781,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157616,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157617,意中利科技园地面,广东省深圳市南山区西丽街道高新北三道32号,113.9331884,22.5616334,113.938056,22.558603,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157617,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157618,翰岭院19栋,广东省深圳市福田区梅林街道梅东二路2-20号,114.0636933,22.57485247,114.068816,22.572148,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157618,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157619,左庭右苑南区,广东省深圳市龙岗区南湾街道布澜路2号,114.1372354,22.62370742,114.142305,22.621006,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157619,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157620,金地梅陇镇一期外围地面停车场,广东省深圳市龙华区民治街道布龙路901号,114.0313529,22.63483828,114.036428,22.632074,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157620,0,36,36,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157621,益田假日府邸-报装,广东省深圳市光明区公明街道松白路4908号,113.897297,22.76899359,113.902181,22.765987,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157621,0,20,20,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157624,硅谷动力第十一园,广东省深圳市龙华区观澜街道大富路167号,114.021473,22.73843511,114.026534,22.735669,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157624,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157625,后海花园,广东省深圳市南山区粤海街道龙城路44号,113.9261164,22.51584777,113.930976,22.512807,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157625,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157626,金地梅陇镇二期外围地面停车场,广东省深圳市龙华区民治街道布龙路952号,114.0300018,22.63504355,114.035075,22.632275,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157626,0,36,36,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157628,安旭商务园,广东省深圳市龙岗区龙岗街道向银路35-1号,114.2528432,22.71301469,114.257676,22.710179,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157628,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157629,翔龙御庭,广东省深圳市龙华区民治街道向荣路2号,114.0030545,22.64029546,114.008063,22.63745,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157629,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157630,华荣楼,广东省深圳市龙岗区坂田街道马安堂社区侨联东,114.0769623,22.62831427,114.082096,22.625633,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157630,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157631,南宇工业园,广东省深圳市龙华区大浪街道华昌路10-2号,113.9985936,22.67412717,114.003593,22.671275,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157631,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157632,华都园大厦,广东省深圳市罗湖区南湖街道嘉宾路1205号,114.1185821,22.54414521,114.123681,22.541456,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157632,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157633,宝丰苑,广东省深圳市罗湖区东晓街道金稻田路1001号,114.1291828,22.58488953,114.134267,22.582193,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157633,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157634,都市翠海华苑,广东省深圳市宝安区新安街道创业二路102号,113.8944867,22.56823054,113.899361,22.56518,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157634,0,8,8,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157635,新城市花园商业区,广东省深圳市龙华区龙华街道龙观大道489号,114.0206231,22.67214587,114.025678,22.669359,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157635,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157636,碧海湾花园,广东省深圳市宝安区西乡街道金海路25-77号,113.8541985,22.57851559,113.859146,22.575509,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157636,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157637,集信大厦 ,广东省深圳市宝安区松岗街道平安路8-10号,113.8463838,22.77007544,113.851363,22.767125,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157637,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157638,鹏城花园,广东省深圳市罗湖区东湖街道东湖路90号10栋,114.1376341,22.58359252,114.1427,22.580885,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157638,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157640,在茂产业园,广东省深圳市龙岗区坂田街道宝吉路12号,114.0715183,22.65842227,114.076652,22.655741,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157640,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157641,航天立业华庭,广东省深圳市福田区华强北街道振华路21-23号,114.0897218,22.54699988,114.09485,22.544318,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157641,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157642,331创意园,广东省深圳市宝安区西乡街道金海路100号,113.8512372,22.57713871,113.856192,22.574137,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157642,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157643,龙翔花园2期,广东省深圳市龙岗区龙城街道吉云路3-5号,114.2361914,22.71271664,114.241037,22.709884,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157643,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
157644,华创云轩(2号配电),广东省深圳市龙岗区坂田街道居里夫人大道20号,114.0611483,22.66238009,114.066274,22.659686,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=157644,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
159974,卓越城,广东省深圳市福田区梅林街道中康路128号,114.0547477,22.57433073,114.05986,22.571611,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159974,0,13,13,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时15元，第二小时5元，封顶35元,全天,,,,
159975,安柏丽晶园,广东省深圳市福田区莲花街道深南大道6012号,114.0389646,22.54315635,114.04405,22.5404,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159975,0,5,5,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
159976,云顶翠峰一期,广东省深圳市福田区福田街道福强路2016号,114.0554261,22.52056717,114.060536,22.517845,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159976,0,13,13,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,第一小时5元，第二小时1元/小时，每天最高10元,00:00-24:00,,,,
159977,云顶翠峰二期,广东省深圳市福田区福田街道福强路2016号,114.0554261,22.52056717,114.060536,22.517845,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159977,0,16,16,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,第一小时5元，第二小时1元/小时，每天最高10元,00:00-24:00,,,,
159978,杭钢富春商务大厦,广东省深圳市福田区沙头街道深南大道6049号,114.0308454,22.5443191,114.035915,22.541542,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159978,0,14,14,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
159980,御锦公馆,广东省深圳市福田区梅林街道广康路1号,114.0529537,22.573748,114.058063,22.571024,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159980,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
159981,锦冠华城,广东省深圳市龙岗区横岗街道红棉一路88-29号,114.1910866,22.64943175,114.196017,22.64664,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159981,0,8,8,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高10元,不对外开放,,,,
159982,锦冠华庭,广东省深圳市龙岗区平湖街道凤凰大道390号,114.1332552,22.70276644,114.138337,22.700087,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159982,0,5,5,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高10元,不对外开放,,,,
159983,金碧苑32栋,广东省深圳市罗湖区清水河街道金湖路59号,114.0855154,22.57308488,114.090646,22.570403,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159983,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,1小时内5元，超1小时。每小时5元，35元封顶。,不对外开放,,,,
159984,鸿景春天,广东省深圳市龙岗区宝龙街道鸿基路2-5号,114.2860651,22.72882862,114.290904,22.726021,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159984,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每增1小时1元，1小时内5元，10元封顶。。30分钟免费,不对外开放,,,,
159985,中骏四季阳光三期,广东省深圳市龙岗区宝龙街道兴农路9号,114.2971321,22.72322819,114.301982,22.720434,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159985,0,42,42,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,免费,全天,,,,
159986,半山溪谷一期,广东省深圳市盐田区盐田街道中青路8号,114.2365384,22.58820467,114.241376,22.585347,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159986,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,第一小时5元，第二小时起1元/小时，一天最高10元,不对外开放,,,,
159988,景田北小区,广东省深圳市福田区莲花街道梅秀路4号,114.043338,22.56793536,114.048432,22.56519,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159988,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后1元每小时,不对外开放,,,,
159989,立新花园,广东省深圳市罗湖区东门街道立新路18号,114.115558,22.55050699,114.120663,22.547819,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159989,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高15元,全天,,,,
159990,旭飞花园,广东省深圳市福田区园岭街道八卦二路29号,114.0980083,22.56102644,114.103134,22.558347,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159990,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首三小时5元，最高收10元。,00:00-24:00,,,,
159991,港中旅花园一期,广东省深圳市福田区香蜜湖街道泽田路6号,114.0111088,22.54853325,114.016132,22.5457,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159991,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
159992,港中旅花园二期1区,广东省深圳市福田区香蜜湖街道农林路63号,114.007713,22.54756863,114.012727,22.544725,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=159992,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
